date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
34726 728686 4.493867833 7.968347911 8.31279134 0.007190175 0.433072147 0.796729764 1.318340407 1.871104496 0.715500755 0.651670271 0.001839523 0.00225 0.001136736 0 0.269482747 0.009749543 3.951449426 0.07132977 0.341234021 116.6823 0.027061923 0.099244048 0.035920022 61084.8 4060.8 36201.6 34560 26265.6 0.093491 70.12656
34727 728687 4.48102913 7.96785924 8.374380661 0.00719331 0.432503077 0.805731628 1.317629927 1.85979859 0.731245806 0.65750077 0.001885175 0.00225 0.001155111 0 0.268251461 0.009410846 3.869790676 0.068494205 0.329379595 117.67392 0.027500877 0.10116702 0.037079882 50457.6 2851.2 29980.8 34560 26265.6 0.099285 30.07368
34728 728688 4.468832225 7.967394998 8.43566602 0.007196654 0.431899828 0.814760851 1.31687595 1.849057859 0.747099395 0.66366193 0.001930692 0.00225 0.001174736 0 0.267001297 0.009077536 3.78917524 0.065778289 0.317713752 118.6794 0.027935948 0.102992429 0.038167839 50457.6 1641.6 21340.8 34560 26265.6 0.10535 76.06872
34729 728689 4.457260662 7.966954558 8.496648672 0.007200209 0.431262435 0.823817131 1.316078427 1.83886781 0.763060071 0.670151156 0.001976074 0.00225 0.001195625 0 0.26573258 0.00874974 3.709613184 0.063179535 0.306240916 119.7 0.028367142 0.104717823 0.0391841 41385.6 1641.6 18662.4 34560 26265.6 0.11167 19.23264
34730 728690 4.446297983 7.966537293 8.557329872 0.007203978 0.430590934 0.832900167 1.315237307 1.829213953 0.779126385 0.676965853 0.002021323 0.00225 0.001217796 0 0.264445636 0.008427586 3.631114574 0.060695457 0.294965513 120.74328 0.028794464 0.106340754 0.040128874 41385.6 1641.6 18662.4 34560 26265.6 0.11825 124.0354723
34731 728691 4.435927734 7.966142578 8.617710873 0.007207961 0.429885361 0.842009659 1.314352541 1.820081795 0.795296888 0.684103426 0.002066438 0.00225 0.001241262 0 0.263140791 0.008111199 3.553689476 0.058323568 0.283891967 121.8168 0.029217921 0.107858771 0.041002367 33264 1641.6 18662.4 38262.85714 26265.6 0.12508 129.6901565
34732 728692 4.426133458 7.965769786 8.67779293 0.007212163 0.42914575 0.851145303 1.313424077 1.811456845 0.811570131 0.69156128 0.002111422 0.00225 0.001266041 0 0.261818371 0.007800706 3.477347954 0.056061381 0.273024701 122.9193 0.029637518 0.109269425 0.041804787 33264 1641.6 18662.4 38262.85714 26265.6 0.13215 85.68504
34733 728693 4.416898698 7.96541829 8.737577297 0.007216584 0.428372138 0.8603068 1.312451868 1.803324612 0.827944663 0.699336818 0.002156275 0.00225 0.001292146 0 0.260478701 0.007496233 3.402100076 0.053906411 0.262368142 124.05078 0.030053262 0.110570265 0.042536343 33264 1123.2 13651.2 38262.85714 26265.6 0.13945 34.31484
34734 728694 4.408206997 7.965087464 8.797065229 0.007221227 0.427564559 0.869493847 1.311435862 1.795670603 0.844419035 0.707427447 0.002200998 0.00225 0.001319595 0 0.259122108 0.007197906 3.327955906 0.051856171 0.251926714 125.20998 0.030465157 0.111758843 0.043197241 33264 1123.2 13651.2 38262.85714 26265.6 0.14698 89.90352
34735 728695 4.4000419 7.964776681 8.856257979 0.007226095 0.42672305 0.878706143 1.310376009 1.788480327 0.860991798 0.71583057 0.002245591 0.00225 0.001348402 0 0.257748916 0.006905853 3.254925511 0.049908174 0.24170484 126.3906 0.030873209 0.112832708 0.043787689 25920 1123.2 11232 38262.85714 26265.6 0.15473 93.39624
34736 728696 4.39238695 7.964485316 8.915156803 0.007231188 0.425847645 0.887943388 1.30927226 1.781739292 0.877661503 0.724543593 0.002290055 0.00225 0.001378583 0 0.256359453 0.006620198 3.183018955 0.048059934 0.231706947 127.6128 0.031277425 0.113789411 0.044307895 25920 1123.2 11232 38262.85714 26265.6 0.1627 118.29888
34737 728697 4.385225691 7.964212743 8.973762953 0.007236511 0.42493838 0.897205278 1.308124564 1.775433007 0.8944267 0.73356392 0.002334392 0.00225 0.001410153 0 0.254954044 0.00634107 3.112246304 0.046308964 0.221937457 128.8476 0.031677811 0.114626501 0.044758067 25920 1123.2 11232 38262.85714 26265.6 0.17087 135.37692
34738 728698 4.378541667 7.963958333 9.032077686 0.007242063 0.423995291 0.906491514 1.306932872 1.76954698 0.911285939 0.742888956 0.002378601 0.00225 0.001443129 0 0.253533014 0.006068594 3.042617625 0.044652778 0.212400797 130.1202 0.032074371 0.11534153 0.045138411 25920 1123.2 11232 38262.85714 26265.6 0.17925 21.97692
34739 728699 4.37231842 7.963721462 9.090102254 0.007247849 0.423018413 0.915801794 1.305697134 1.764066719 0.928237771 0.752516106 0.002422685 0.00225 0.001477525 0 0.252096689 0.005802897 2.974142982 0.043088889 0.20310139 131.418 0.032467112 0.115932046 0.045449137 25920 1123.2 11232 38262.85714 26265.6 0.18782 12.94786723
34740 728700 4.366539495 7.963501503 9.147837912 0.00725387 0.422007781 0.925135816 1.304417299 1.758977733 0.945280748 0.762442773 0.002466643 0.00225 0.001513357 0 0.250645395 0.005544105 2.906832441 0.041614811 0.194043661 132.7284 0.03285604 0.116395601 0.045690451 33264 1641.6 11232 38262.85714 26265.6 0.19658 35.4942
34741 728701 4.361188436 7.96329783 9.205285915 0.007260128 0.420963431 0.934493279 1.303093318 1.75426553 0.962413418 0.772666364 0.002510477 0.00225 0.001550641 0 0.249179459 0.005292344 2.840696069 0.040228058 0.185232035 134.0766 0.03324116 0.116729745 0.045862561 33264 1641.6 11232 38262.85714 26265.6 0.20551 14.8554
34742 728702 4.356248785 7.963109815 9.262447516 0.007266625 0.419885399 0.943873882 1.30172514 1.749915618 0.979634333 0.783184283 0.002554187 0.00225 0.001589392 0 0.247699205 0.005047741 2.775743929 0.038926142 0.176670936 135.4374 0.033622478 0.116932028 0.045965675 25920 1641.6 11232 38262.85714 26265.6 0.21463 76.7718
