date t temp ph ox ortp nh4 no silica cod bod phyto chla chlor dyno chrys crip daph eudi cyc daph_lit light ortp_krivica ortp_misca ortp_radovna q_jezernica q_krivica q_misca q_radovna q_natega diat light_m
34796 728756 6.951219808 8.226437245 11.98055733 0.015744784 0.13539566 1.462475094 0.840028239 2.178770809 2.090274872 2.603270872 0.004692082 0.002377507 0.137863993 0.303264381 0.143941571 0.001210035 0.910641677 0.131299334 0.042351237 232.0038 0.024697146 0.069935861 0.005 41385.6 1209.6 11232 34560 26265.6 1.0162 250.1604
34797 728757 7.062617231 8.242214271 12.07227055 0.016056619 0.13406766 1.458205682 0.818198286 2.177580912 2.143377557 2.603263652 0.004713098 0.002533829 0.14349822 0.301188958 0.141702406 0.001263888 0.891858991 0.151284231 0.044236074 233.9694 0.024393003 0.068837426 0.005 33264 1209.6 11232 34560 26265.6 1.0336 253.5624
34798 728758 7.177477455 8.259479032 12.17358145 0.016381086 0.132779112 1.452386492 0.794679517 2.175977399 2.203662493 2.603253571 0.004734025 0.002749141 0.149175814 0.298392103 0.139443564 0.00133646 0.873145925 0.176350097 0.046776093 235.9224 0.024088243 0.06770895 0.005 25920 1209.6 11232 34560 26265.6 1.0515 307.58616
34799 728759 7.295503822 8.278068129 12.28347103 0.016716271 0.131530852 1.445108672 0.769669022 2.173996236 2.27040911 2.603240646 0.004754807 0.003021403 0.154911518 0.294936549 0.137167762 0.001426124 0.854523126 0.206056713 0.049914323 237.8754 0.023783541 0.066554692 0.005 25920 1209.6 11232 34560 26265.6 1.0698 258.806016
34800 728760 7.416399673 8.297818161 12.40092029 0.017060261 0.130323715 1.436463368 0.74336389 2.17167339 2.342896839 2.603224893 0.004775389 0.003348572 0.160720075 0.29088503 0.134877716 0.001531251 0.836011238 0.239963858 0.053593791 239.8158 0.02347957 0.065378908 0.005 25920 1209.6 11232 34560 26265.6 1.0883 0
34801 728761 7.539868348 8.318565728 12.5249102 0.017411141 0.129158538 1.426541727 0.715961212 2.169044827 2.420405111 2.603206326 0.004795716 0.003728609 0.166616228 0.286300279 0.132576145 0.001650215 0.817630907 0.277631311 0.057757525 241.7688 0.023177004 0.064185855 0.005 25920 1209.6 11232 34560 26265.6 1.107 55.13184
34802 728762 7.66561319 8.340147429 12.65442176 0.017766998 0.128036158 1.415434896 0.687658078 2.166146515 2.502213357 2.603184963 0.004815733 0.004159472 0.172614719 0.281245028 0.130265765 0.001781387 0.799402778 0.318618851 0.062348551 243.7092 0.022876516 0.062979789 0.005 25920 1209.6 11232 34560 26265.6 1.1258 252.95004
34803 728763 7.79333754 8.362399866 12.78843596 0.018125918 0.126957411 1.403234021 0.658651577 2.163014419 2.587601006 2.603160818 0.004835384 0.004639119 0.178730293 0.275782012 0.127949293 0.00192314 0.781347496 0.362486259 0.067309898 245.637 0.022578779 0.061764968 0.005 25920 1209.6 11232 34560 26265.6 1.1446 92.78388
34804 728764 7.922744738 8.385159637 12.9259338 0.018485986 0.125923133 1.390030249 0.6291388 2.159684507 2.675847491 2.603133908 0.004854614 0.005165509 0.184977692 0.269973964 0.125629447 0.002073846 0.763485706 0.408793312 0.072584593 247.5648 0.022284468 0.060545648 0.005 25920 1209.6 11232 34560 26265.6 1.1634 225.34848
34805 728765 8.053538127 8.408263342 13.06589626 0.018845289 0.124934161 1.375914727 0.599316837 2.156192744 2.766232241 2.603104249 0.004873369 0.005736601 0.19137166 0.263883616 0.123308944 0.002231876 0.745838054 0.457099791 0.078115664 249.4926 0.021994257 0.059326085 0.005 25920 1209.6 11232 34560 26265.6 1.182 165.49596
